Site,Lat,Lon,Color,VWC,SWC_sat,SWC,ID,WL,Albedo,Ref
Watkinsville,33.8629,-83.4088,8,0.3,0.424253,0.1272759,6,903.8415904,0.3108418805,31.08418805
Watkinsville,33.8629,-83.4088,8,0.3,0.424253,0.1272759,6,967.1342316,0.3261673742,32.61673742
Watkinsville,33.8629,-83.4088,8,0.3,0.424253,0.1272759,6,1003.836317,0.3403657025,34.03657025
Watkinsville,33.8629,-83.4088,8,0.3,0.424253,0.1272759,6,1050.439001,0.3485880771,34.85880771
Watkinsville,33.8629,-83.4088,8,0.3,0.424253,0.1272759,6,1180.254172,0.370898041,37.0898041
Watkinsville,33.8629,-83.4088,8,0.3,0.424253,0.1272759,6,1293.339837,0.3825335513,38.25335513
Watkinsville,33.8629,-83.4088,8,0.3,0.424253,0.1272759,6,1369.591584,0.3680662852,36.80662852
Watkinsville,33.8629,-83.4088,8,0.3,0.424253,0.1272759,6,1395.865742,0.3406227753,34.06227753
Watkinsville,33.8629,-83.4088,8,0.3,0.424253,0.1272759,6,1415.601023,0.3227186437,32.27186437
Watkinsville,33.8629,-83.4088,8,0.3,0.424253,0.1272759,6,1462.190524,0.3297505735,32.97505735
Watkinsville,33.8629,-83.4088,8,0.3,0.424253,0.1272759,6,1508.885491,0.3463060616,34.63060616
Watkinsville,33.8629,-83.4088,8,0.3,0.424253,0.1272759,6,1582.289662,0.3747027184,37.47027184
Watkinsville,33.8629,-83.4088,8,0.3,0.424253,0.1272759,6,1642.141482,0.3793221188,37.93221188
Watkinsville,33.8629,-83.4088,8,0.3,0.424253,0.1272759,6,1708.584913,0.3791639202,37.91639202
Watkinsville,33.8629,-83.4088,8,0.3,0.424253,0.1272759,6,1771.61389,0.3706805178,37.06805178
Watkinsville,33.8629,-83.4088,8,0.3,0.424253,0.1272759,6,1841.28721,0.3621812956,36.21812956
Watkinsville,33.8629,-83.4088,8,0.3,0.424253,0.1272759,6,1874.113428,0.3263888523,32.63888523
Watkinsville,33.8629,-83.4088,8,0.3,0.424253,0.1272759,6,1903.854774,0.3120323253,31.20323253
Watkinsville,33.8629,-83.4088,8,0.3,0.424253,0.1272759,6,1926.609012,0.2667400533,26.67400533
Watkinsville,33.8629,-83.4088,8,0.3,0.424253,0.1272759,6,1936.311862,0.2429074274,24.29074274
Watkinsville,33.8629,-83.4088,8,0.3,0.424253,0.1272759,6,1949.415983,0.2262095605,22.62095605
Watkinsville,33.8629,-83.4088,8,0.3,0.424253,0.1272759,6,1965.934558,0.2178368972,21.78368972
Watkinsville,33.8629,-83.4088,8,0.3,0.424253,0.1272759,6,1999.367205,0.2368049147,23.68049147
Watkinsville,33.8629,-83.4088,8,0.3,0.424253,0.1272759,6,2026.353258,0.2736454241,27.36454241
Watkinsville,33.8629,-83.4088,8,0.3,0.424253,0.1272759,6,2066.575263,0.3056925146,30.56925146
Watkinsville,33.8629,-83.4088,8,0.3,0.424253,0.1272759,6,2099.876078,0.3127560841,31.27560841
Watkinsville,33.8629,-83.4088,8,0.3,0.424253,0.1272759,6,2126.585282,0.3245972526,32.45972526
Watkinsville,33.8629,-83.4088,8,0.3,0.424253,0.1272759,6,2156.41891,0.3185738392,31.85738392
Watkinsville,33.8629,-83.4088,8,0.3,0.424253,0.1272759,6,2199.60714,0.3184710101,31.84710101
Watkinsville,33.8629,-83.4088,8,0.3,0.424253,0.1272759,6,2226.105413,0.3112650618,31.12650618
Watkinsville,33.8629,-83.4088,8,0.3,0.424253,0.1272759,6,2256.004957,0.3111938724,31.11938724
Watkinsville,33.8629,-83.4088,8,0.3,0.424253,0.1272759,6,2292.390645,0.2968215256,29.68215256
Watkinsville,33.8629,-83.4088,8,0.3,0.424253,0.1272759,6,2332.151238,0.287203048,28.7203048
Watkinsville,33.8629,-83.4088,8,0.3,0.424253,0.1272759,6,2358.649511,0.2799970997,27.99970997
Watkinsville,33.8629,-83.4088,8,0.3,0.424253,0.1272759,6,2378.463891,0.2692356369,26.92356369
Watkinsville,33.8629,-83.4088,8,0.77,0.424253,0.32667481,7,455.8362117,0.05595617898,5.595617898
Watkinsville,33.8629,-83.4088,8,0.77,0.424253,0.32667481,7,475.7692409,0.05590871938,5.590871938
Watkinsville,33.8629,-83.4088,8,0.77,0.424253,0.32667481,7,512.3658607,0.06058348933,6.058348933
Watkinsville,33.8629,-83.4088,8,0.77,0.424253,0.32667481,7,545.7985077,0.07955150684,7.955150684
Watkinsville,33.8629,-83.4088,8,0.77,0.424253,0.32667481,7,579.3629868,0.1104239724,11.04239724
Watkinsville,33.8629,-83.4088,8,0.77,0.424253,0.32667481,7,596.3825243,0.1472882116,14.72882116
Watkinsville,33.8629,-83.4088,8,0.77,0.424253,0.32667481,7,633.1241596,0.1650578743,16.50578743
Watkinsville,33.8629,-83.4088,8,0.77,0.424253,0.32667481,7,676.6287869,0.1935257205,19.35257205
Watkinsville,33.8629,-83.4088,8,0.77,0.424253,0.32667481,7,716.6794104,0.2100970285,21.00970285
Watkinsville,33.8629,-83.4088,8,0.77,0.424253,0.32667481,7,756.7564005,0.2290492261,22.90492261
Watkinsville,33.8629,-83.4088,8,0.77,0.424253,0.32667481,7,793.3793867,0.2361048857,23.61048857
Watkinsville,33.8629,-83.4088,8,0.77,0.424253,0.32667481,7,819.9831255,0.2384224958,23.84224958
Watkinsville,33.8629,-83.4088,8,0.77,0.424253,0.32667481,7,863.1977219,0.2407005563,24.07005563
Watkinsville,33.8629,-83.4088,8,0.77,0.424253,0.32667481,7,909.7872228,0.2477324861,24.77324861
Watkinsville,33.8629,-83.4088,8,0.77,0.424253,0.32667481,7,949.7455638,0.2559706805,25.59706805
Watkinsville,33.8629,-83.4088,8,0.77,0.424253,0.32667481,7,989.7566378,0.2689706542,26.89706542
Watkinsville,33.8629,-83.4088,8,0.77,0.424253,0.32667481,7,1026.419174,0.2795976481,27.95976481
Watkinsville,33.8629,-83.4088,8,0.77,0.424253,0.32667481,7,1083.041105,0.2925580721,29.25580721
Watkinsville,33.8629,-83.4088,8,0.77,0.424253,0.32667481,7,1116.315554,0.297240752,29.7240752
Watkinsville,33.8629,-83.4088,8,0.77,0.424253,0.32667481,7,1182.838084,0.3042252221,30.42252221
Watkinsville,33.8629,-83.4088,8,0.77,0.424253,0.32667481,7,1219.434704,0.3088999921,30.88999921
Watkinsville,33.8629,-83.4088,8,0.77,0.424253,0.32667481,7,1282.608696,0.3135114826,31.35114826
Watkinsville,33.8629,-83.4088,8,0.77,0.424253,0.32667481,7,1312.46869,0.3098689588,30.98689588
Watkinsville,33.8629,-83.4088,8,0.77,0.424253,0.32667481,7,1365.452053,0.2942666174,29.42666174
Watkinsville,33.8629,-83.4088,8,0.77,0.424253,0.32667481,7,1371.925014,0.2787750152,27.87750152
Watkinsville,33.8629,-83.4088,8,0.77,0.424253,0.32667481,7,1391.554829,0.2513473251,25.13473251
Watkinsville,33.8629,-83.4088,8,0.77,0.424253,0.32667481,7,1404.566668,0.2263163446,22.63163446
Watkinsville,33.8629,-83.4088,8,0.77,0.424253,0.32667481,7,1427.703219,0.2155469718,21.55469718
Watkinsville,33.8629,-83.4088,8,0.77,0.424253,0.32667481,7,1480.937063,0.2225630817,22.25630817
Watkinsville,33.8629,-83.4088,8,0.77,0.424253,0.32667481,7,1527.803412,0.2545943523,25.45943523
Watkinsville,33.8629,-83.4088,8,0.77,0.424253,0.32667481,7,1561.196509,0.2699910354,26.99910354
Watkinsville,33.8629,-83.4088,8,0.77,0.424253,0.32667481,7,1601.247133,0.2865623434,28.65623434
Watkinsville,33.8629,-83.4088,8,0.77,0.424253,0.32667481,7,1641.152741,0.2900387587,29.00387587
Watkinsville,33.8629,-83.4088,8,0.77,0.424253,0.32667481,7,1720.884858,0.2898489203,28.98489203
Watkinsville,33.8629,-83.4088,8,0.77,0.424253,0.32667481,7,1777.203575,0.2754291138,27.54291138
Watkinsville,33.8629,-83.4088,8,0.77,0.424253,0.32667481,7,1807.050386,0.2705961452,27.05961452
Watkinsville,33.8629,-83.4088,8,0.77,0.424253,0.32667481,7,1833.601392,0.2681519762,26.81519762
Watkinsville,33.8629,-83.4088,8,0.77,0.424253,0.32667481,7,1853.36304,0.2526287341,25.26287341
Watkinsville,33.8629,-83.4088,8,0.77,0.424253,0.32667481,7,1866.453977,0.2347404224,23.47404224
Watkinsville,33.8629,-83.4088,8,0.77,0.424253,0.32667481,7,1882.787987,0.2097015319,20.97015319
Watkinsville,33.8629,-83.4088,8,0.77,0.424253,0.32667481,7,1892.609487,0.1965829093,19.65829093
Watkinsville,33.8629,-83.4088,8,0.77,0.424253,0.32667481,7,1918.910011,0.171520289,17.1520289
Watkinsville,33.8629,-83.4088,8,0.77,0.424253,0.32667481,7,1931.803201,0.1357753052,13.57753052
Watkinsville,33.8629,-83.4088,8,0.77,0.424253,0.32667481,7,1932.014132,0.154822422,15.4822422
Watkinsville,33.8629,-83.4088,8,0.77,0.424253,0.32667481,7,1938.289345,0.1214741477,12.14741477
Watkinsville,33.8629,-83.4088,8,0.77,0.424253,0.32667481,7,1948.110845,0.1083555251,10.83555251
Watkinsville,33.8629,-83.4088,8,0.77,0.424253,0.32667481,7,1984.694281,0.1118398502,11.18398502
Watkinsville,33.8629,-83.4088,8,0.77,0.424253,0.32667481,7,2014.883856,0.1379584465,13.79584465
Watkinsville,33.8629,-83.4088,8,0.77,0.424253,0.32667481,7,2035.067366,0.1605294381,16.05294381
Watkinsville,33.8629,-83.4088,8,0.77,0.424253,0.32667481,7,2091.873863,0.1901560893,19.01560893
Watkinsville,33.8629,-83.4088,8,0.77,0.424253,0.32667481,7,2125.26696,0.2055527724,20.55527724
Watkinsville,33.8629,-83.4088,8,0.77,0.424253,0.32667481,7,2141.943734,0.2114654468,21.14654468
Watkinsville,33.8629,-83.4088,8,0.77,0.424253,0.32667481,7,2171.843278,0.2113942574,21.13942574
Watkinsville,33.8629,-83.4088,8,0.77,0.424253,0.32667481,7,2205.09136,0.2136960477,21.36960477
Watkinsville,33.8629,-83.4088,8,0.77,0.424253,0.32667481,7,2238.273525,0.2100456139,21.00456139
Watkinsville,33.8629,-83.4088,8,0.77,0.424253,0.32667481,7,2271.402958,0.201633401,20.1633401
Watkinsville,33.8629,-83.4088,8,0.77,0.424253,0.32667481,7,2301.183853,0.1908482084,19.08482084
Watkinsville,33.8629,-83.4088,8,0.77,0.424253,0.32667481,7,2347.549239,0.1776425765,17.76425765
Watkinsville,33.8629,-83.4088,8,0.77,0.424253,0.32667481,7,2364.028265,0.1656985788,16.56985788
Watkinsville,33.8629,-83.4088,8,0.77,0.424253,0.32667481,7,2390.473805,0.1537308514,15.37308514
Watkinsville,33.8629,-83.4088,8,1,0.424253,0.424253,8,455.8230284,0.05476573417,5.476573417
Watkinsville,33.8629,-83.4088,8,1,0.424253,0.424253,8,485.7357555,0.05588498959,5.588498959
Watkinsville,33.8629,-83.4088,8,1,0.424253,0.424253,8,515.6880323,0.0605755794,6.05755794
Watkinsville,33.8629,-83.4088,8,1,0.424253,0.424253,8,542.3708704,0.07003585836,7.003585836
Watkinsville,33.8629,-83.4088,8,1,0.424253,0.424253,8,569.2382735,0.09616236454,9.616236454
Watkinsville,33.8629,-83.4088,8,1,0.424253,0.424253,8,589.4481504,0.1211142458,12.11142458
Watkinsville,33.8629,-83.4088,8,1,0.424253,0.424253,8,623.0258127,0.1531771561,15.31771561
Watkinsville,33.8629,-83.4088,8,1,0.424253,0.424253,8,656.4057268,0.1673833944,16.73833944
Watkinsville,33.8629,-83.4088,8,1,0.424253,0.424253,8,686.5162022,0.1863593219,18.63593219
Watkinsville,33.8629,-83.4088,8,1,0.424253,0.424253,8,709.955968,0.2029701796,20.29701796
Watkinsville,33.8629,-83.4088,8,1,0.424253,0.424253,8,756.6509347,0.2195256677,21.95256677
Watkinsville,33.8629,-83.4088,8,1,0.424253,0.424253,8,793.2475545,0.2242004377,22.42004377
Watkinsville,33.8629,-83.4088,8,1,0.424253,0.424253,8,853.0993751,0.2288198381,22.88198381
Watkinsville,33.8629,-83.4088,8,1,0.424253,0.424253,8,916.3129169,0.237002663,23.7002663
Watkinsville,33.8629,-83.4088,8,1,0.424253,0.424253,8,962.9419675,0.2476059272,24.76059272
Watkinsville,33.8629,-83.4088,8,1,0.424253,0.424253,8,1009.610568,0.2617805257,26.17805257
Watkinsville,33.8629,-83.4088,8,1,0.424253,0.424253,8,1049.608458,0.2735900546,27.35900546
Watkinsville,33.8629,-83.4088,8,1,0.424253,0.424253,8,1089.579983,0.2830186938,28.30186938
Watkinsville,33.8629,-83.4088,8,1,0.424253,0.424253,8,1129.472408,0.2853046642,28.53046642
Watkinsville,33.8629,-83.4088,8,1,0.424253,0.424253,8,1182.627152,0.2851781053,28.51781053
Watkinsville,33.8629,-83.4088,8,1,0.424253,0.424253,8,1229.216653,0.2922100351,29.22100351
Watkinsville,33.8629,-83.4088,8,1,0.424253,0.424253,8,1289.068474,0.2968294355,29.68294355
Watkinsville,33.8629,-83.4088,8,1,0.424253,0.424253,8,1322.184723,0.2872267778,28.72267778
Watkinsville,33.8629,-83.4088,8,1,0.424253,0.424253,8,1358.517679,0.2680926517,26.80926517
Watkinsville,33.8629,-83.4088,8,1,0.424253,0.424253,8,1378.107944,0.2370936272,23.70936272
Watkinsville,33.8629,-83.4088,8,1,0.424253,0.424253,8,1394.21784,0.1918171751,19.18171751
Watkinsville,33.8629,-83.4088,8,1,0.424253,0.424253,8,1417.196193,0.1667624647,16.67624647
Watkinsville,33.8629,-83.4088,8,1,0.424253,0.424253,8,1466.96285,0.1606915917,16.06915917
Watkinsville,33.8629,-83.4088,8,1,0.424253,0.424253,8,1507.118939,0.1867864582,18.67864582
Watkinsville,33.8629,-83.4088,8,1,0.424253,0.424253,8,1547.327761,0.2176431039,21.76431039
Watkinsville,33.8629,-83.4088,8,1,0.424253,0.424253,8,1597.423999,0.2413333509,24.13333509
Watkinsville,33.8629,-83.4088,8,1,0.424253,0.424253,8,1663.986079,0.2518891555,25.18891555
Watkinsville,33.8629,-83.4088,8,1,0.424253,0.424253,8,1703.852137,0.2517942363,25.17942363
Watkinsville,33.8629,-83.4088,8,1,0.424253,0.424253,8,1763.440293,0.2326047407,23.26047407
Watkinsville,33.8629,-83.4088,8,1,0.424253,0.424253,8,1816.502755,0.2241450682,22.41450682
Watkinsville,33.8629,-83.4088,8,1,0.424253,0.424253,8,1865.887099,0.1835512959,18.35512959
Watkinsville,33.8629,-83.4088,8,1,0.424253,0.424253,8,1875.589949,0.1597186701,15.97186701
Watkinsville,33.8629,-83.4088,8,1,0.424253,0.424253,8,1885.398265,0.1454096027,14.54096027
Watkinsville,33.8629,-83.4088,8,1,0.424253,0.424253,8,1911.870172,0.1358227648,13.58227648
Watkinsville,33.8629,-83.4088,8,1,0.424253,0.424253,8,1918.303583,0.1167598281,11.67598281
Watkinsville,33.8629,-83.4088,8,1,0.424253,0.424253,8,1931.328605,0.09291929232,9.291929232
Watkinsville,33.8629,-83.4088,8,1,0.424253,0.424253,8,1944.459092,0.07860231497,7.860231497
Watkinsville,33.8629,-83.4088,8,1,0.424253,0.424253,8,1970.957365,0.0713963667,7.13963667
Watkinsville,33.8629,-83.4088,8,1,0.424253,0.424253,8,2004.310913,0.0832217154,8.32217154
Watkinsville,33.8629,-83.4088,8,1,0.424253,0.424253,8,2034.474121,0.106959422,10.6959422
Watkinsville,33.8629,-83.4088,8,1,0.424253,0.424253,8,2097.964511,0.1401415878,14.01415878
Watkinsville,33.8629,-83.4088,8,1,0.424253,0.424253,8,2161.309885,0.1602288607,16.02288607
Watkinsville,33.8629,-83.4088,8,1,0.424253,0.424253,8,2237.733013,0.1612373771,16.12373771
Watkinsville,33.8629,-83.4088,8,1,0.424253,0.424253,8,2290.769109,0.1503968149,15.03968149
Watkinsville,33.8629,-83.4088,8,1,0.424253,0.424253,8,2333.772774,0.1336277586,13.36277586
Watkinsville,33.8629,-83.4088,8,1,0.424253,0.424253,8,2366.836291,0.1192633216,11.92633216
Beltsville,39.0348,-76.9075,10,0,0.4692434,0,9,455.1793429,0.1269486587,12.69486587
Beltsville,39.0348,-76.9075,10,0,0.4692434,0,9,492.213403,0.1341786396,13.41786396
Beltsville,39.0348,-76.9075,10,0,0.4692434,0,9,512.7499246,0.1581553301,15.81553301
Beltsville,39.0348,-76.9075,10,0,0.4692434,0,9,536.6824073,0.1845312971,18.45312971
Beltsville,39.0348,-76.9075,10,0,0.4692434,0,9,574.1585452,0.2181091128,21.81091128
Beltsville,39.0348,-76.9075,10,0,0.4692434,0,9,601.3463277,0.2385009545,23.85009545
Beltsville,39.0348,-76.9075,10,0,0.4692434,0,9,655.4606651,0.2637154627,26.37154627
Beltsville,39.0348,-76.9075,10,0,0.4692434,0,9,719.78298,0.2973254295,29.73254295
Beltsville,39.0348,-76.9075,10,0,0.4692434,0,9,787.3003115,0.3213583844,32.13583844
Beltsville,39.0348,-76.9075,10,0,0.4692434,0,9,827.7102381,0.3297900131,32.97900131
Beltsville,39.0348,-76.9075,10,0,0.4692434,0,9,898.3422084,0.3394554406,33.94554406
Beltsville,39.0348,-76.9075,10,0,0.4692434,0,9,958.9269567,0.3503064403,35.03064403
Beltsville,39.0348,-76.9075,10,0,0.4692434,0,9,999.3569778,0.3599356978,35.99356978
Beltsville,39.0348,-76.9075,10,0,0.4692434,0,9,1043.062393,0.3647784588,36.47784588
Beltsville,39.0348,-76.9075,10,0,0.4692434,0,9,1083.412037,0.3696172008,36.96172008
Beltsville,39.0348,-76.9075,10,0,0.4692434,0,9,1167.587662,0.386484477,38.6484477
Beltsville,39.0348,-76.9075,10,0,0.4692434,0,9,1194.554406,0.3937024013,39.37024013
Beltsville,39.0348,-76.9075,10,0,0.4692434,0,9,1268.522054,0.4021742188,40.21742188
Beltsville,39.0348,-76.9075,10,0,0.4692434,0,9,1335.717874,0.407045112,40.7045112
Beltsville,39.0348,-76.9075,10,0,0.4692434,0,9,1362.523862,0.4046820054,40.46820054
Beltsville,39.0348,-76.9075,10,0,0.4692434,0,9,1395.880639,0.3927459058,39.27459058
Beltsville,39.0348,-76.9075,10,0,0.4692434,0,9,1422.726816,0.3927780569,39.27780569
Beltsville,39.0348,-76.9075,10,0,0.4692434,0,9,1443.00211,0.4011855722,40.11855722
Beltsville,39.0348,-76.9075,10,0,0.4692434,0,9,1479.995981,0.4060202954,40.60202954
Beltsville,39.0348,-76.9075,10,0,0.4692434,0,9,1533.768713,0.410875113,41.0875113
Beltsville,39.0348,-76.9075,10,0,0.4692434,0,9,1577.454034,0.4145202452,41.45202452
Beltsville,39.0348,-76.9075,10,0,0.4692434,0,9,1637.857932,0.4145925852,41.45925852
Beltsville,39.0348,-76.9075,10,0,0.4692434,0,9,1735.15523,0.4135115041,41.35115041
Beltsville,39.0348,-76.9075,10,0,0.4692434,0,9,1792.203356,0.4135798252,41.35798252
Beltsville,39.0348,-76.9075,10,0,0.4692434,0,9,1845.835427,0.4100512408,41.00512408
Beltsville,39.0348,-76.9075,10,0,0.4692434,0,9,1909.554908,0.407732342,40.7732342
Beltsville,39.0348,-76.9075,10,0,0.4692434,0,9,1939.576007,0.3969898523,39.69898523
Beltsville,39.0348,-76.9075,10,0,0.4692434,0,9,1959.52979,0.3862353059,38.62353059
Beltsville,39.0348,-76.9075,10,0,0.4692434,0,9,1999.899528,0.3922716769,39.22716769
Beltsville,39.0348,-76.9075,10,0,0.4692434,0,9,2033.618005,0.4018928966,40.18928966
Beltsville,39.0348,-76.9075,10,0,0.4692434,0,9,2070.571687,0.4043323621,40.43323621
Beltsville,39.0348,-76.9075,10,0,0.4692434,0,9,2120.847986,0.4007997589,40.07997589
Beltsville,39.0348,-76.9075,10,0,0.4692434,0,9,2154.265046,0.3924565458,39.24565458
Beltsville,39.0348,-76.9075,10,0,0.4692434,0,9,2180.870089,0.3781171506,37.81171506
Beltsville,39.0348,-76.9075,10,0,0.4692434,0,9,2200.743494,0.3625720888,36.25720888
Beltsville,39.0348,-76.9075,10,0,0.4692434,0,9,2224.173616,0.3590073345,35.90073345
Beltsville,39.0348,-76.9075,10,0,0.4692434,0,9,2244.44891,0.3674148498,36.74148498
Beltsville,39.0348,-76.9075,10,0,0.4692434,0,9,2267.999598,0.3710358686,37.10358686
Beltsville,39.0348,-76.9075,10,0,0.4692434,0,9,2288.053853,0.3662694665,36.62694665
Beltsville,39.0348,-76.9075,10,0,0.4692434,0,9,2311.423691,0.3591118256,35.91118256
Beltsville,39.0348,-76.9075,10,0,0.4692434,0,9,2351.552296,0.3507766503,35.07766503
Beltsville,39.0348,-76.9075,10,0,0.4692434,0,9,2374.90204,0.3424213805,34.24213805
Beltsville,39.0348,-76.9075,10,0,0.4692434,0,9,2398.291972,0.3364613684,33.64613684
Beltsville,39.0348,-76.9075,10,0.23,0.4692434,0.107925982,10,458.2939817,0.1125811313,11.25811313
Beltsville,39.0348,-76.9075,10,0.23,0.4692434,0.107925982,10,478.5089923,0.1173957601,11.73957601
Beltsville,39.0348,-76.9075,10,0.23,0.4692434,0.107925982,10,505.5963026,0.1317994575,13.17994575
Beltsville,39.0348,-76.9075,10,0.23,0.4692434,0.107925982,10,532.9649352,0.1629699588,16.29699588
Beltsville,39.0348,-76.9075,10,0.23,0.4692434,0.107925982,10,546.6090626,0.1761599518,17.61599518
Beltsville,39.0348,-76.9075,10,0.23,0.4692434,0.107925982,10,580.7696172,0.2121290063,21.21290063
Beltsville,39.0348,-76.9075,10,0.23,0.4692434,0.107925982,10,617.9443384,0.2277423892,22.77423892
Beltsville,39.0348,-76.9075,10,0.23,0.4692434,0.107925982,10,675.5149201,0.2589490606,25.89490606
Beltsville,39.0348,-76.9075,10,0.23,0.4692434,0.107925982,10,709.2735859,0.270965538,27.0965538
Beltsville,39.0348,-76.9075,10,0.23,0.4692434,0.107925982,10,736.3408018,0.2841716066,28.41716066
Beltsville,39.0348,-76.9075,10,0.23,0.4692434,0.107925982,10,793.8109113,0.3093901336,30.93901336
Beltsville,39.0348,-76.9075,10,0.23,0.4692434,0.107925982,10,827.4891992,0.3166160956,31.66160956
Beltsville,39.0348,-76.9075,10,0.23,0.4692434,0.107925982,10,918.3763689,0.3334914096,33.34914096
Beltsville,39.0348,-76.9075,10,0.23,0.4692434,0.107925982,10,965.5179343,0.3431287049,34.31287049
Beltsville,39.0348,-76.9075,10,0.23,0.4692434,0.107925982,10,1096.754747,0.364842761,36.4842761
Beltsville,39.0348,-76.9075,10,0.23,0.4692434,0.107925982,10,1207.856928,0.3865327037,38.65327037
Beltsville,39.0348,-76.9075,10,0.23,0.4692434,0.107925982,10,1254.918115,0.3913794836,39.13794836
Beltsville,39.0348,-76.9075,10,0.23,0.4692434,0.107925982,10,1301.979303,0.3962262634,39.62262634
Beltsville,39.0348,-76.9075,10,0.23,0.4692434,0.107925982,10,1345.624435,0.3974761378,39.74761378
Beltsville,39.0348,-76.9075,10,0.23,0.4692434,0.107925982,10,1368.974179,0.3891208681,38.91208681
Beltsville,39.0348,-76.9075,10,0.23,0.4692434,0.107925982,10,1398.934994,0.3747854918,37.47854918
Beltsville,39.0348,-76.9075,10,0.23,0.4692434,0.107925982,10,1429.056566,0.3700311464,37.00311464
Beltsville,39.0348,-76.9075,10,0.23,0.4692434,0.107925982,10,1476.137848,0.3760755551,37.60755551
Beltsville,39.0348,-76.9075,10,0.23,0.4692434,0.107925982,10,1509.876419,0.3868944037,38.68944037
Beltsville,39.0348,-76.9075,10,0.23,0.4692434,0.107925982,10,1583.924445,0.4001567367,40.01567367
Beltsville,39.0348,-76.9075,10,0.23,0.4692434,0.107925982,10,1617.462072,0.3989992967,39.89992967
Beltsville,39.0348,-76.9075,10,0.23,0.4692434,0.107925982,10,1651.039887,0.4002371144,40.02371144
Beltsville,39.0348,-76.9075,10,0.23,0.4692434,0.107925982,10,1708.067919,0.3991078067,39.91078067
Beltsville,39.0348,-76.9075,10,0.23,0.4692434,0.107925982,10,1751.632674,0.3955671657,39.55671657
Beltsville,39.0348,-76.9075,10,0.23,0.4692434,0.107925982,10,1785.1703,0.3944097257,39.44097257
Beltsville,39.0348,-76.9075,10,0.23,0.4692434,0.107925982,10,1832.131016,0.3932683613,39.32683613
Beltsville,39.0348,-76.9075,10,0.23,0.4692434,0.107925982,10,1865.56817,0.3861227771,38.61227771
Beltsville,39.0348,-76.9075,10,0.23,0.4692434,0.107925982,10,1875.454637,0.375356174,37.5356174
Beltsville,39.0348,-76.9075,10,0.23,0.4692434,0.107925982,10,1892.032553,0.3633999799,36.33999799
Beltsville,39.0348,-76.9075,10,0.23,0.4692434,0.107925982,10,1912.167186,0.3634240932,36.34240932
Beltsville,39.0348,-76.9075,10,0.23,0.4692434,0.107925982,10,1925.469708,0.3562543957,35.62543957
Beltsville,39.0348,-76.9075,10,0.23,0.4692434,0.107925982,10,1931.839646,0.3359027429,33.59027429
Beltsville,39.0348,-76.9075,10,0.23,0.4692434,0.107925982,10,1941.645735,0.3203456244,32.03456244
Beltsville,39.0348,-76.9075,10,0.23,0.4692434,0.107925982,10,1954.82769,0.3059901537,30.59901537
Beltsville,39.0348,-76.9075,10,0.23,0.4692434,0.107925982,10,1984.969356,0.3024334372,30.24334372
Beltsville,39.0348,-76.9075,10,0.23,0.4692434,0.107925982,10,2005.345122,0.3168290968,31.68290968
Beltsville,39.0348,-76.9075,10,0.23,0.4692434,0.107925982,10,2039.344921,0.3432171205,34.32171205
Beltsville,39.0348,-76.9075,10,0.23,0.4692434,0.107925982,10,2059.700593,0.3564151512,35.64151512
Beltsville,39.0348,-76.9075,10,0.23,0.4692434,0.107925982,10,2093.298503,0.3588505978,35.88505978
Beltsville,39.0348,-76.9075,10,0.23,0.4692434,0.107925982,10,2106.801969,0.3636571888,36.36571888
Beltsville,39.0348,-76.9075,10,0.23,0.4692434,0.107925982,10,2126.936602,0.3636813021,36.36813021
Beltsville,39.0348,-76.9075,10,0.23,0.4692434,0.107925982,10,2153.702401,0.3589229378,35.89229378
Beltsville,39.0348,-76.9075,10,0.23,0.4692434,0.107925982,10,2177.07224,0.3517652969,35.17652969
Beltsville,39.0348,-76.9075,10,0.23,0.4692434,0.107925982,10,2207.153622,0.3446156938,34.46156938
Beltsville,39.0348,-76.9075,10,0.23,0.4692434,0.107925982,10,2230.52346,0.3374580528,33.74580528
Beltsville,39.0348,-76.9075,10,0.23,0.4692434,0.107925982,10,2254.134432,0.3446719582,34.46719582
Beltsville,39.0348,-76.9075,10,0.23,0.4692434,0.107925982,10,2274.289159,0.3458937004,34.58937004
Beltsville,39.0348,-76.9075,10,0.23,0.4692434,0.107925982,10,2294.283131,0.3375344117,33.75344117
Beltsville,39.0348,-76.9075,10,0.23,0.4692434,0.107925982,10,2314.257008,0.3279774942,32.79774942
Beltsville,39.0348,-76.9075,10,0.23,0.4692434,0.107925982,10,2327.599719,0.3232030544,32.32030544
Beltsville,39.0348,-76.9075,10,0.23,0.4692434,0.107925982,10,2354.345423,0.3172470612,31.72470612
Beltsville,39.0348,-76.9075,10,0.23,0.4692434,0.107925982,10,2381.111223,0.3124886969,31.24886969
Beltsville,39.0348,-76.9075,10,0.23,0.4692434,0.107925982,10,2390.997689,0.3017220938,30.17220938
Beltsville,39.0348,-76.9075,10,0.36,0.4692434,0.168927624,11,457.9322817,0.09102381192,9.102381192
Beltsville,39.0348,-76.9075,10,0.36,0.4692434,0.168927624,11,491.6306641,0.09944740279,9.944740279
Beltsville,39.0348,-76.9075,10,0.36,0.4692434,0.168927624,11,515.4023912,0.116242339,11.6242339
Beltsville,39.0348,-76.9075,10,0.36,0.4692434,0.168927624,11,535.8384407,0.1342308852,13.42308852
Beltsville,39.0348,-76.9075,10,0.36,0.4692434,0.168927624,11,559.6905456,0.1558163368,15.58163368
